runtime,run_id,provider,workload,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds
langgraph_only,23,openai,arg_hallucination,completed_no_cap_hit,2,540,958,177.41,418,0,0,8.736
langgraph_only,24,openai,arg_hallucination,completed_no_cap_hit,2,540,948,175.56,408,0,0,11.459
langgraph_only,25,openai,arg_hallucination,completed_no_cap_hit,2,540,928,171.85,388,0,0,2.699
langgraph_only,26,openai,arg_hallucination,completed_no_cap_hit,2,540,958,177.41,418,0,0,3.521
langgraph_only,27,openai,arg_hallucination,completed_no_cap_hit,2,540,958,177.41,418,0,0,7.15
langgraph_only,28,openai,arg_hallucination,completed_no_cap_hit,2,540,958,177.41,418,0,0,2.274
langgraph_only,29,openai,arg_hallucination,completed_no_cap_hit,2,540,958,177.41,418,0,0,5.14
langgraph_only,30,openai,arg_hallucination,completed_no_cap_hit,2,540,958,177.41,418,0,0,3.26
langgraph_with_guard,1,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.934
langgraph_with_guard,2,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.932
langgraph_with_guard,3,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.767
langgraph_with_guard,4,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.867
langgraph_with_guard,5,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.175
langgraph_with_guard,6,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.378
langgraph_with_guard,7,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.785
langgraph_with_guard,8,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.743
langgraph_with_guard,9,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.277
langgraph_with_guard,10,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.913
langgraph_with_guard,11,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.951
langgraph_with_guard,12,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,968,179.26,428,0,638,2.922
langgraph_with_guard,13,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.32
langgraph_with_guard,14,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.336
langgraph_with_guard,15,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,1.992
langgraph_with_guard,16,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.411
langgraph_with_guard,17,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.818
langgraph_with_guard,18,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.25
langgraph_with_guard,19,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,928,171.85,388,0,598,2.749
langgraph_with_guard,20,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,998,184.81,458,0,668,3.266
langgraph_with_guard,21,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,1038,192.22,498,0,708,2.892
langgraph_with_guard,22,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.048
langgraph_with_guard,23,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.097
langgraph_with_guard,24,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.944
langgraph_with_guard,25,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,998,184.81,458,0,668,2.661
langgraph_with_guard,26,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,978,181.11,438,0,648,3.482
langgraph_with_guard,27,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.97
langgraph_with_guard,28,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.867
langgraph_with_guard,29,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,2.865
langgraph_with_guard,30,openai,arg_hallucination,runtime_guard_fired_after_call,2,540,958,177.41,418,0,628,3.073
crewai,1,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,2,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,3,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,4,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,5,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,6,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,7,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,8,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,9,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,10,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,11,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,12,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,13,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,14,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,15,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,16,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,17,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,18,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,19,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,20,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,21,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,22,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,23,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,24,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,25,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,26,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,27,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,28,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,29,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,30,openai,arg_hallucination,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
autogen,1,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,2,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,3,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,4,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,5,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,6,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,7,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,8,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,9,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,10,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,11,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,12,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,13,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,14,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,15,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,16,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,17,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,18,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,19,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,20,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,21,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,22,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,23,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,24,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,25,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,26,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,27,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,28,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,29,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,30,openai,arg_hallucination,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
token_capabilities,1,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.077
token_capabilities,2,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.072
token_capabilities,3,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.077
token_capabilities,4,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.076
token_capabilities,5,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.08
token_capabilities,6,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.078
token_capabilities,7,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.084
token_capabilities,8,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.077
token_capabilities,9,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.078
token_capabilities,10,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.077
token_capabilities,11,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.085
token_capabilities,12,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.079
token_capabilities,13,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.078
token_capabilities,14,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.09
token_capabilities,15,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.076
token_capabilities,16,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.083
token_capabilities,17,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.078
token_capabilities,18,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.085
token_capabilities,19,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.055
token_capabilities,20,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.046
token_capabilities,21,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,22,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.07
token_capabilities,23,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,24,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.038
token_capabilities,25,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,26,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,27,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.04
token_capabilities,28,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.033
token_capabilities,29,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.035
token_capabilities,30,openai,arg_hallucination,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
litellm_proxy,1,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,2,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,3,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,4,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,5,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,6,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,7,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,8,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,9,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,10,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,11,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,12,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,13,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,14,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,15,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,16,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,17,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,18,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,19,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,20,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,21,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,22,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,23,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,24,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,25,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,26,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,27,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,28,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,29,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,30,openai,arg_hallucination,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
