runtime,run_id,provider,workload,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds
langgraph_only,28,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.356
langgraph_only,29,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,1.947
langgraph_only,30,openai,clarification,completed_no_cap_hit,2,540,1103,204.26,563,0,0,3.584
langgraph_with_guard,1,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,3.171
langgraph_with_guard,2,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.844
langgraph_with_guard,3,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,1.185
langgraph_with_guard,4,openai,clarification,runtime_guard_fired_after_call,2,540,1013,187.59,473,0,643,3.344
langgraph_with_guard,5,openai,clarification,runtime_guard_fired_after_call,2,540,1103,204.26,563,0,733,2.735
langgraph_with_guard,6,openai,clarification,runtime_guard_fired_after_call,2,540,1013,187.59,473,0,643,3.204
langgraph_with_guard,7,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.098
langgraph_with_guard,8,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.384
langgraph_with_guard,9,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.294
langgraph_with_guard,10,openai,clarification,runtime_guard_fired_after_call,2,540,1013,187.59,473,0,643,3.528
langgraph_with_guard,11,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,2.292
langgraph_with_guard,12,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.233
langgraph_with_guard,13,openai,clarification,runtime_guard_fired_after_call,2,540,1013,187.59,473,0,643,2.786
langgraph_with_guard,14,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,1.258
langgraph_with_guard,15,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,2.938
langgraph_with_guard,16,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,3.131
langgraph_with_guard,17,openai,clarification,runtime_guard_fired_after_call,2,540,1103,204.26,563,0,733,4.9
langgraph_with_guard,18,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,2.974
langgraph_with_guard,19,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,4.099
langgraph_with_guard,20,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,3.311
langgraph_with_guard,21,openai,clarification,runtime_guard_fired_after_call,2,540,1072,198.52,532,0,702,2.682
langgraph_with_guard,22,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,2.867
langgraph_with_guard,23,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,1.952
langgraph_with_guard,24,openai,clarification,completed_no_cap_hit,1,540,520,96.3,0,0,0,2.248
langgraph_with_guard,25,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.499
langgraph_with_guard,26,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,1.486
langgraph_with_guard,27,openai,clarification,runtime_guard_fired_after_call,2,540,1092,202.22,552,0,722,2.791
langgraph_with_guard,28,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,2.749
langgraph_with_guard,29,openai,clarification,runtime_guard_fired_after_call,2,540,1103,204.26,563,0,733,2.661
langgraph_with_guard,30,openai,clarification,completed_no_cap_hit,1,540,410,75.93,0,0,0,1.742
crewai,1,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,2,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,3,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,4,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,5,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,6,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,7,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,8,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,9,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,10,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,11,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,12,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,13,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,14,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,15,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,16,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,17,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,18,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,19,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,20,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,21,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,22,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,23,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,24,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,25,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,26,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,27,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,28,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,29,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
crewai,30,openai,clarification,unavailable_install_with_pip_install_crewai,0,0,0,0.0,0,0,0,0.0
autogen,1,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,2,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,3,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,4,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,5,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,6,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,7,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,8,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,9,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,10,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,11,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,12,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,13,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,14,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,15,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,16,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,17,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,18,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,19,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,20,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,21,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,22,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,23,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,24,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,25,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,26,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,27,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,28,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,29,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
autogen,30,openai,clarification,"unavailable_install_with_pip_install_pyautogen>=0.2,<0.3",0,0,0,0.0,0,0,0,0.0
token_capabilities,1,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.08
token_capabilities,2,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.081
token_capabilities,3,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.077
token_capabilities,4,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.085
token_capabilities,5,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.073
token_capabilities,6,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.08
token_capabilities,7,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.075
token_capabilities,8,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.121
token_capabilities,9,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.077
token_capabilities,10,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.074
token_capabilities,11,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.07
token_capabilities,12,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.08
token_capabilities,13,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.079
token_capabilities,14,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.083
token_capabilities,15,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.079
token_capabilities,16,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.075
token_capabilities,17,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.071
token_capabilities,18,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.052
token_capabilities,19,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.036
token_capabilities,20,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.035
token_capabilities,21,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,22,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.035
token_capabilities,23,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.033
token_capabilities,24,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.037
token_capabilities,25,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,26,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.037
token_capabilities,27,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.036
token_capabilities,28,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.037
token_capabilities,29,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.034
token_capabilities,30,openai,clarification,compile_time_reservation_refused,0,540,0,0.0,0,0,0,0.036
litellm_proxy,1,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,2,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,3,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,4,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,5,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,6,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,7,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,8,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,9,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,10,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,11,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,12,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,13,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,14,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,15,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,16,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,17,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,18,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,19,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,20,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,21,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,22,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,23,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,24,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,25,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,26,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,27,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,28,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,29,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
litellm_proxy,30,openai,clarification,litellm_not_installed,0,540,0,0.0,0,540,0,0.0
