runtime,run_id,provider,workload,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds
langgraph_with_guard,24,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,1.33
langgraph_with_guard,25,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,1.146
langgraph_with_guard,26,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,8.109
langgraph_with_guard,27,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,1.402
langgraph_with_guard,28,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,1.464
langgraph_with_guard,29,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,2.048
langgraph_with_guard,30,anthropic,lang001,runtime_guard_fired_after_call,1,540,906,167.78,366,0,906,1.434
crewai,1,anthropic,lang001,completed_no_cap_hit,1,540,6699,1240.56,6159,0,0,43.207
crewai,2,anthropic,lang001,completed_no_cap_hit,1,540,6662,1233.7,6122,0,0,10.962
crewai,3,anthropic,lang001,completed_no_cap_hit,1,540,6802,1259.63,6262,0,0,10.355
crewai,4,anthropic,lang001,completed_no_cap_hit,1,540,8240,1525.93,7700,0,0,13.904
crewai,5,anthropic,lang001,completed_no_cap_hit,1,540,6742,1248.52,6202,0,0,10.31
crewai,6,anthropic,lang001,completed_no_cap_hit,1,540,14742,2730.0,14202,0,0,22.887
crewai,7,anthropic,lang001,completed_no_cap_hit,1,540,6912,1280.0,6372,0,0,10.265
crewai,8,anthropic,lang001,completed_no_cap_hit,1,540,5587,1034.63,5047,0,0,9.967
crewai,9,anthropic,lang001,completed_no_cap_hit,1,540,8215,1521.3,7675,0,0,15.196
crewai,10,anthropic,lang001,completed_no_cap_hit,1,540,7007,1297.59,6467,0,0,11.67
crewai,11,anthropic,lang001,completed_no_cap_hit,1,540,14179,2625.74,13639,0,0,21.303
crewai,12,anthropic,lang001,completed_no_cap_hit,1,540,8419,1559.07,7879,0,0,13.579
crewai,13,anthropic,lang001,completed_no_cap_hit,1,540,7317,1355.0,6777,0,0,15.112
crewai,14,anthropic,lang001,completed_no_cap_hit,1,540,5477,1014.26,4937,0,0,9.873
crewai,15,anthropic,lang001,completed_no_cap_hit,1,540,8469,1568.33,7929,0,0,12.595
crewai,16,anthropic,lang001,completed_no_cap_hit,1,540,8248,1527.41,7708,0,0,12.598
crewai,17,anthropic,lang001,completed_no_cap_hit,1,540,8275,1532.41,7735,0,0,11.743
crewai,18,anthropic,lang001,completed_no_cap_hit,1,540,5239,970.19,4699,0,0,9.591
crewai,19,anthropic,lang001,completed_no_cap_hit,1,540,8282,1533.7,7742,0,0,13.175
crewai,20,anthropic,lang001,completed_no_cap_hit,1,540,6667,1234.63,6127,0,0,10.491
crewai,21,anthropic,lang001,completed_no_cap_hit,1,540,4974,921.11,4434,0,0,10.999
crewai,22,anthropic,lang001,completed_no_cap_hit,1,540,8354,1547.04,7814,0,0,13.958
crewai,23,anthropic,lang001,completed_no_cap_hit,1,540,14820,2744.44,14280,0,0,19.672
crewai,24,anthropic,lang001,completed_no_cap_hit,1,540,8219,1522.04,7679,0,0,11.467
crewai,25,anthropic,lang001,completed_no_cap_hit,1,540,6952,1287.41,6412,0,0,11.248
crewai,26,anthropic,lang001,completed_no_cap_hit,1,540,5527,1023.52,4987,0,0,8.979
crewai,27,anthropic,lang001,completed_no_cap_hit,1,540,5469,1012.78,4929,0,0,8.857
crewai,28,anthropic,lang001,completed_no_cap_hit,1,540,8485,1571.3,7945,0,0,12.364
crewai,29,anthropic,lang001,completed_no_cap_hit,1,540,6805,1260.19,6265,0,0,11.725
crewai,30,anthropic,lang001,completed_no_cap_hit,1,540,8055,1491.67,7515,0,0,13.918
autogen,1,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,9.348
autogen,2,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,7.923
autogen,3,anthropic,lang001,structural_max_turns_hit,4,540,4850,898.15,4310,0,0,7.781
autogen,4,anthropic,lang001,structural_max_turns_hit,4,540,4850,898.15,4310,0,0,7.322
autogen,5,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,6.81
autogen,6,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,6.983
autogen,7,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,6.533
autogen,8,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,7.668
autogen,9,anthropic,lang001,structural_max_turns_hit,4,540,4850,898.15,4310,0,0,6.873
autogen,10,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,6.346
autogen,11,anthropic,lang001,structural_max_turns_hit,4,540,4850,898.15,4310,0,0,10.04
autogen,12,anthropic,lang001,structural_max_turns_hit,4,540,4900,907.41,4360,0,0,7.576
autogen,13,anthropic,lang001,structural_max_turns_hit,4,540,4880,903.7,4340,0,0,6.554
autogen,14,anthropic,lang001,structural_max_turns_hit,4,540,4855,899.07,4315,0,0,7.021
autogen,15,anthropic,lang001,structural_max_turns_hit,4,540,4880,903.7,4340,0,0,7.048
autogen,16,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,7.025
autogen,17,anthropic,lang001,structural_max_turns_hit,4,540,4855,899.07,4315,0,0,9.216
autogen,18,anthropic,lang001,structural_max_turns_hit,4,540,4900,907.41,4360,0,0,7.209
autogen,19,anthropic,lang001,structural_max_turns_hit,4,540,4855,899.07,4315,0,0,6.804
autogen,20,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,6.877
autogen,21,anthropic,lang001,structural_max_turns_hit,4,540,4900,907.41,4360,0,0,7.241
autogen,22,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,9.325
autogen,23,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,7.191
autogen,24,anthropic,lang001,structural_max_turns_hit,4,540,4850,898.15,4310,0,0,7.082
autogen,25,anthropic,lang001,structural_max_turns_hit,4,540,4850,898.15,4310,0,0,6.43
autogen,26,anthropic,lang001,structural_max_turns_hit,4,540,4825,893.52,4285,0,0,9.331
autogen,27,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,7.563
autogen,28,anthropic,lang001,structural_max_turns_hit,4,540,4910,909.26,4370,0,0,6.509
autogen,29,anthropic,lang001,structural_max_turns_hit,4,540,4900,907.41,4360,0,0,6.662
autogen,30,anthropic,lang001,structural_max_turns_hit,4,540,4855,899.07,4315,0,0,7.025
token_capabilities,1,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.457
token_capabilities,2,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.203
token_capabilities,3,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.154
token_capabilities,4,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.305
token_capabilities,5,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.829
token_capabilities,6,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.658
token_capabilities,7,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.183
token_capabilities,8,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.346
token_capabilities,9,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.069
token_capabilities,10,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.085
token_capabilities,11,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.586
token_capabilities,12,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.548
token_capabilities,13,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.167
token_capabilities,14,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.182
token_capabilities,15,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.138
token_capabilities,16,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.096
token_capabilities,17,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,2.011
token_capabilities,18,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.224
token_capabilities,19,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.114
token_capabilities,20,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.04
token_capabilities,21,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,2.057
token_capabilities,22,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.408
token_capabilities,23,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.474
token_capabilities,24,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.309
token_capabilities,25,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,5.263
token_capabilities,26,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.217
token_capabilities,27,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.179
token_capabilities,28,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.867
token_capabilities,29,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.111
token_capabilities,30,anthropic,lang001,compile_time_reservation_refused,1,540,906,167.78,366,0,0,1.359
litellm_proxy,1,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.12
litellm_proxy,2,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.21
litellm_proxy,3,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.798
litellm_proxy,4,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.188
litellm_proxy,5,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.39
litellm_proxy,6,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.482
litellm_proxy,7,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.042
litellm_proxy,8,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.865
litellm_proxy,9,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.026
litellm_proxy,10,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.115
litellm_proxy,11,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.408
litellm_proxy,12,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.106
litellm_proxy,13,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.129
litellm_proxy,14,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.259
litellm_proxy,15,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.404
litellm_proxy,16,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.44
litellm_proxy,17,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.239
litellm_proxy,18,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.235
litellm_proxy,19,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.176
litellm_proxy,20,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.536
litellm_proxy,21,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.999
litellm_proxy,22,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.637
litellm_proxy,23,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.329
litellm_proxy,24,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.31
litellm_proxy,25,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.253
litellm_proxy,26,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.304
litellm_proxy,27,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.09
litellm_proxy,28,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,2.66
litellm_proxy,29,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.137
litellm_proxy,30,anthropic,lang001,litellm_budget_exceeded_after_call,1,540,906,167.78,366,0,906,1.114
