runtime,run_id,provider,outcome,agent_steps,cap_uc,total_spent_uc,pct_of_cap,overshoot_uc,structural_undershoot_uc,wasted_call_cost_uc,wall_seconds,workload,actual_input_tokens,actual_output_tokens,byte_length_estimate,reservation_uc,actual_cost_uc
token_capabilities_rust,20,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.799,lang001,102,23,489,193,29
token_capabilities_rust,21,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,3.121,lang001,102,23,489,193,29
token_capabilities_rust,22,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.471,lang001,102,23,489,193,29
token_capabilities_rust,23,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,3.012,lang001,102,23,489,193,29
token_capabilities_rust,24,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.776,lang001,102,23,489,193,29
token_capabilities_rust,25,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.870,lang001,102,23,489,193,29
token_capabilities_rust,26,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.367,lang001,102,23,489,193,29
token_capabilities_rust,27,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.262,lang001,102,23,489,193,29
token_capabilities_rust,28,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.011,lang001,102,23,489,193,29
token_capabilities_rust,29,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.570,lang001,102,23,489,193,29
token_capabilities_rust,30,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.953,lang001,102,23,489,193,29
token_capabilities_rust,31,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.277,lang001,102,23,489,193,29
token_capabilities_rust,32,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.293,lang001,102,23,489,193,29
token_capabilities_rust,33,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.596,lang001,102,23,489,193,29
token_capabilities_rust,34,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.247,lang001,102,23,489,193,29
token_capabilities_rust,35,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.972,lang001,102,23,489,193,29
token_capabilities_rust,36,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.301,lang001,102,23,489,193,29
token_capabilities_rust,37,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.747,lang001,102,23,489,193,29
token_capabilities_rust,38,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.390,lang001,102,23,489,193,29
token_capabilities_rust,39,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.911,lang001,102,23,489,193,29
token_capabilities_rust,40,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.341,lang001,102,23,489,193,29
token_capabilities_rust,41,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.892,lang001,102,23,489,193,29
token_capabilities_rust,42,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.754,lang001,102,23,489,193,29
token_capabilities_rust,43,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,1.365,lang001,102,23,489,193,29
token_capabilities_rust,44,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.391,lang001,102,23,489,193,29
token_capabilities_rust,45,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,3.206,lang001,102,23,489,193,29
token_capabilities_rust,46,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.393,lang001,102,23,489,193,29
token_capabilities_rust,47,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.185,lang001,102,23,489,193,29
token_capabilities_rust,48,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.012,lang001,102,23,489,193,29
token_capabilities_rust,49,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.153,lang001,102,23,489,193,29
token_capabilities_rust,50,openai,compile_time_reservation_refused,1,200,29,14.50,0,0,0,2.345,lang001,102,23,489,193,29
